Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
Калинина им. ООО (Матвеево-Курганский район) / «Агро-Вектор» ООО,"зерновые, масличные, зернобобовые; семена масличных",Ростовская область,Матвеево-Курганский район,Ген. дир.: Форот Александр Андреевич,"kalinina-66@inbox.ru, agro-wektor@mail.ru",,"(86341) 2-64-21, 2-64-19, 8-989-617-9511, (86341) 8-988-565-0575","346972, с. Кульбаково, Миусский, 6 (Калинина им. ООО)"
Калинина им. СПК (Кагальницкий район),"зерновые, подсолнечник, кукуруза, КРС (молочный)",Ростовская область,Кагальницкий район,Предс.: Звездунов Сергей Иванович,spk.kalinina245@yandex.ru,,"(86345) 9-77-57, 9-63-87","347700, ст. Кагальницкая, Кольцовский, 57"
"«Калинина» ОП, ООО Агрокомплекс «Ростовский»","пшеница, подсолнечник, кукуруза, горох",Ростовская область,Азовский район,Дир.: Рышков Александр Тихонов,"kalinin, @zao-agrokomplex.ru",,"(86342) 9-62-04, 9-63-73","346765, с. Александровка, пер. Колхозный, 22"
«Калининой» КФХ,"зерновые, масличные",Ростовская область,Азовский район,,,,8-928-154-1033,"346768, с. Советский Дар"
«Калининский» ООО,"зерновые, подсолнечник, кукуруза",Ростовская область,Шолоховский район,Ген. дир. Гончарова Татьяна Николаевна,spkkalinbuh@rambler.ru,,"(86353) 7-33-63, (86353) 8-928-179-6488","346266, х. Калининский, Садовая, 21"
«Калитва» агрофирма АО,"пшеница, ячмень, кукуруза, подсолнечник, лен, нут",Ростовская область,Чертковский район,Дир.: Костюков Владимир Александрович,agrokalitva@mail.ru,,8-988-896-1236,"346009, с. Маньково-Калитвинское, Пушкинская, 6"
«Каменное» АО,"пшеница, ячмень, кукуруза, подсолнечник",Ростовская область,Милютинский район,Исп. дир.: Воронков Николай Владимрович,"kamennoe@k, onsalt.ru",,8-928-114-7290,"347126, п. Доброполье, Солнечная, 4"
«Камм» ЗАО,"зерновые, технические",Ростовская область,Каменский район,Дир.: Ханин Глеб Владимирович,di763@mail.ru,,(86365) 9-52-03,"347850, р.п. Глубокий, пер. Переездный, 52"
«Камышевское» ООО,"пшеница, ячмень, овес, сорго, просо",Ростовская область,Цимлянский район,Ген. дир.: Божанов Максим Филиппович,,,8-928-122-3215,"347313, ст. Камышевская, Казачья, 19"
«Капитал» ООО,"зерновые, технические, масличные, КРС",Ростовская область,Егорлыкский район,Дир.: Колычева Инна Владимировна,mirnyi-kapital@mail.ru,,8-928-601-0588,"347684, х Мирный"
«Карина-Агро» ООО,"зерновые, зернобобовые",Ростовская область,Целинский район,Дир.: Казарян Ара Коляевич,karina-agro@yandex.ru,,8-918-554-0910,"347760, х. Свободный, Зеленая, 66"
«Карнола» КФХ,"пшеница, подсолнечник",Ростовская область,Азовский район,,,,"8-928-138-9188, (86342) 2-99-30","346762, х. Полтава 1-я, Спортивная, 6"
«Касьянов и Компания» ТНВ,зерновые,Ростовская область,Белокалитвинский район,Дир.: Касьянов Александр Алексеевич,,,8-928-988-3198,"347016, х. Семимаячный"
«Катюша» КФХ,зерновые,Ростовская область,Матвеево-Курганский район,,,,8-928-161-0194,"346970, п. Матвеев Курган"
