Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
02_Мелеузовский_КФХ 005,"пшеница, ячмень, подсолнечник, лен, соя",Республика Башкортостан,Мелеузовский район,,,,8-909-347-0714,"453862, с. Дарьино"
02_Мелеузовский_КФХ 006,"пшеница, подсолнечник, лён",Республика Башкортостан,Мелеузовский район,,,,(34764) 6-16-32,"453880, с. Зирган"
02_Мелеузовский_КФХ 007,"зерновые, масличные, КРС (мясной)",Республика Башкортостан,Мелеузовский район,,,,8-961-370-1300,"453880, д. деревня Терекла"
02_Мелеузовский_КФХ 008,"пшеница. ячмень, гречиха, подсолнечник, КРС (мясной)",Республика Башкортостан,Мелеузовский район,,,,8-927-305-6089,"453850, д. Рассвет"
02_Мелеузовский_КФХ 009,"пшеница, ячмень, подсолнечник, горох",Республика Башкортостан,Мелеузовский район,,,,8-917-460-2588,"453864, с. Богородское"
02_Мелеузовский_КФХ 010,"зерновые, подсолнечник",Республика Башкортостан,Мелеузовский район,,,,8-987-249-3811,"453861, с. Васильевка"
02_Мелеузовский_КФХ 011,"зерновые, масличные",Республика Башкортостан,Мелеузовский район,,,,8-919-607-7284,"453854, г. Мелеуз"
02_Мелеузовский_КФХ 012,"пшеница, подсолнечник, ячмень, рожь",Республика Башкортостан,Мелеузовский район,,,,8-937-332-4975,"453875, д. Смаково"
02_Мелеузовский_КФХ 013,"зерновые, масличные",Республика Башкортостан,Мелеузовский район,,,,8-917-464-8866,"453861, д. Ивановка"
02_Мелеузовский_КФХ 014,овощи (открытый грунт),Республика Башкортостан,Мелеузовский район,,,,8-905-004-2223,"453874, д. Самойловка"
02_Мелеузовский_КФХ 015,"овощи, бахчевые, картофель",Республика Башкортостан,Мелеузовский район,,,,"8-906-373-1236, 8-905-004-2223","453874, д. Самойловка"
02_Мелеузовский_КФХ 016,"зерновые, масличные",Республика Башкортостан,Мелеузовский район,,,,8-937-837-8844,"453856, д. Кузьминское"
02_Мелеузовский_КФХ 017,"пшеница, подсолнечник, горох",Республика Башкортостан,Мелеузовский район,,,,8-917-778-1292,"453854, г. Мелеуз"
02_Мелеузовский_КФХ 018,"ячмень, рожь, подсолнечник",Республика Башкортостан,Мелеузовский район,,,,8-999-742-0295,"453856, г. Мелеуз"
02_Мелеузовский_КФХ 019,"пшеница, подсолнечник, горох",Республика Башкортостан,Мелеузовский район,,,,8-937-482-0070,"453872, д. Сарышево"
02_Мелеузовский_КФХ 020,"пшеница, подсолнечник, горох, КРС",Республика Башкортостан,Мелеузовский район,,,,8-927-344-8586,"453854, г. Мелеуз"
02_Мелеузовский_КФХ 021,"пшеница, подсолнечник, ячмень, рожь",Республика Башкортостан,Мелеузовский район,,,,8-927-639-8578,"453873, д. Хасаново"
02_Мелеузовский_КФХ 022,"зерновые, масличные, сахарная свекла",Республика Башкортостан,Мелеузовский район,,,,8-964-965-8480,"453880, с. Зирган"
