Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
«Уральский» колхоз СПК,"зерновые, технические",Оренбургская область,Кваркенский район,Предс.: Мухтаров Хасан Алимович,ural176@rambler.ru,,"(35364) 2-62-21, (35364) 2-62-24, (35364) 2-62-34","462876, с. Уральское, Школьная, 5"
«ФХ Асфи» ООО,зерновые,Оренбургская область,Кваркенский район,Дир.: Герасимов Максим Сергеевич,ooo_asfi@mail.ru,,8-919-849-5900,"462893, с. Новооренбург, Новая, 29"
«Айдырлинский элеватор» АО,"складирование, хранение зерна",Оренбургская область,Кваркенский район,Ген. дир.: Яловенко Виктор Петрович,3536432104a@mail.ru,,"(35364) 3-21-04, (35364) 3-23-56","462890, Кваркенский р-н, п. Красноярский, Элеваторская, 1"
«Ресурс» ООО,грузоперевозка с/х продукции,Оренбургская область,Кваркенский район,Дир.: Евдокимов Алексей Сергеевич,evdoha.80@mail.ru,,8-909-616-4946,"462890, п. Красноярский"
«Урал-МАС» ООО,"хранение, складирование зерна",Оренбургская область,Кваркенский район,Дир.: Мхоян Аркадий Азатович,ooouralmas2010@mail.ru,,(35364) 3-22-97,"462890, Кваркенский р-н, п. Красноярский, Элеваторская, 1 А"
Администрация Красногвардейского района,,Оренбургская область,Красногвардейский район,Глава района: Классен Юрий Павлович,ko@mail.orb.ru,http://mo-ko.orb.ru/,"(35345) 3-00-45, 3-14-44","461150, Красногвардейский р-н, с. Плешаново, Мира, 5"
Управление сельского хозяйства администрации Красногвардейского района,,Оренбургская область,Красногвардейский район,Нач.: Штоббе Александр Иванович,ko_agro@mail.orb.ru,http://mo-ko.orb.ru/,"(35345) 3-00-30, (35345) 3-12-44","461150, Красногвардейский р-н, с. Плешаново, Мира, 3"
56_Красногвардейский_КФХ 001,"зерновые, КРС (мясной, молочный)",Оренбургская область,Красногвардейский район,,,,8-922-861-1014,"461141, с. Красиково"
56_Красногвардейский_КФХ 002,"зерновые, КРС",Оренбургская область,Красногвардейский район,,,,8-922-883-4229,"461164, с. Новоюласка"
56_Красногвардейский_КФХ 003,"зерновые, зернобобовые",Оренбургская область,Красногвардейский район,,,,8-932-532-6626,"461164, с. Новоюласка"
56_Красногвардейский_КФХ 004,"зерновые, КРС (мясной)",Оренбургская область,Красногвардейский район,,,,8-922-620-8467,"461155, с. Новопетровка"
56_Красногвардейский_КФХ 005,"зерновые, подсолнечник",Оренбургская область,Красногвардейский район,,,,8-922-853-4753,"461150, с. Донское"
56_Красногвардейский_КФХ 006,"зерновые, масличные",Оренбургская область,Красногвардейский район,,,,8-922-854-0046,"461150, с. Донское"
56_Красногвардейский_КФХ 007,"зерновые, подсолнечник",Оренбургская область,Красногвардейский район,,,,8-922-541-4808,"461154, п. Свердловский"
56_Красногвардейский_КФХ 008,зерновые,Оренбургская область,Красногвардейский район,,,,8-922-859-4067,"461159, с. Токское"
56_Красногвардейский_КФХ 009,"зерновые, масличные",Оренбургская область,Красногвардейский район,,,,8-932-841-0737,"461141, с. Староюлдашево"
56_Красногвардейский_КФХ 010,"зерновые, технические",Оренбургская область,Красногвардейский район,,,,8-922-847-0386,"461164, с. Новоюласка"
56_Красногвардейский_КФХ 011,"зерновые, масличные",Оренбургская область,Красногвардейский район,,,,8-922-849-0561,"461161, с. Ибряево"
"«А7 Агро» ООО, ОП «Кристалка»","зерновые, технические",Оренбургская область,Красногвардейский район,Рук.: Вдовин Владимир Петрович,petrovskiy06@mail.ru,https://a7agro.ru/,8-922-867-7800,"461165, с. Кристалка, Центральная, 3"
«Аверс» ООО,"зерновые, масличные",Оренбургская область,Красногвардейский район,Дир.: Кириллов Сергей Александрович,avers_sh@mail.ru,,8-932-551-2886,"461150, с. Донское, Рабочая, 46"
