Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
34_Серафимовичский_КФХ 022,"зерновые, технические культуры",Волгоградская область,Серафимовичский район,,,,8-902-362-6785,"403472, ст. Усть-Хоперская"
34_Серафимовичский_КФХ 023,"зерновые, технические культуры",Волгоградская область,Серафимовичский район,,,,8-904-432-5837,"403462, х. Песчаный"
34_Серафимовичский_КФХ 024,"зерновые, технические культуры",Волгоградская область,Серафимовичский район,,,,8-902-312-7140,"403462, х. Новопавловский"
34_Серафимовичский_КФХ 025,"зерновые, технические культуры",Волгоградская область,Серафимовичский район,,,,"(84464) 3-64-88, 8-904-774-3958","403462, х. Песчаный"
34_Серафимовичский_КФХ 026,"пшеница, подсолнечник, КРС, овцы",Волгоградская область,Серафимовичский район,,,,8-904-415-4513,"403475, х. Горбатовский"
34_Серафимовичский_КФХ 027,зерновые,Волгоградская область,Серафимовичский район,,,,8-902-383-3983,"403462, х. Песчаный"
34_Серафимовичский_КФХ 028,"пшеница, подсолнечник",Волгоградская область,Серафимовичский район,,,,8-904-409-1512,"403461, х. Среднецарицынский"
34_Серафимовичский_КФХ 029,"зерновые, арбузы",Волгоградская область,Серафимовичский район,,,,8-909-378-7257,"403445, х. Трясиновский"
34_Серафимовичский_КФХ 030,"зерновые, масличные",Волгоградская область,Серафимовичский район,,,,8-904-750-7901,"403441, г. Серафимович"
34_Серафимовичский_КФХ 031,"зерновые, масличные, бахчевые культуры",Волгоградская область,Серафимовичский район,,,,8-902-364-9999,"403459, х. Клетско-Почтовский"
«Бахчевод» ООО (Серафимовичский р-н),"зерновые, бахчевые культуры, овощи (открытого и закрытого грунта)",Волгоградская область,Серафимовичский район,Дир.: Болдырев Виктор Валентинович,lytchlytch@yandex.ru,,"8-927-502-9477, 8-904-777-7171","403459, х. Клетско-Почтовский"
Калинина им. АО,"пшеница, подсолнечник",Волгоградская область,Серафимовичский район,Дир.: Гречишников Виктор Юрьевич,"spkkalinina@rambler.ru, spkalinina2@rambler.ru",,"(84464) 3-51-19, 3-51-47","403470, х. Буерак-Поповский, Центральная, 10"
Куйбышева им. ООО (Серафимовичский район),"пшеница, просо, сорго, лен, сафлор",Волгоградская область,Серафимовичский район,Дир.: Леонтьев Виктор Иванович,kolhoz41887@yandex.ru,,"(84464) 4-18-87, 4-19-10","403466, х. Бобровский Второй, Центральная, 26"
